id,competitor,product_name,price,scraped_at
840,etsy,Corne V4.1 MX Split Keyboard | Ergonomic Hot Swap Wired | Pre Built Custom Keyboard VIA RGB,110.62,2026-09-03 00:38:16
841,etsy,LOTR Lord Of the Rings Elvish Keycaps | Shine Through Custom Keycaps for RGB Mechanical Keyboards |,9.59,2026-09-03 00:38:16
842,etsy,Cthulhu Old God Keycap Set Gothic PBT Full Keycap Set Retro Themed Custom Mechanical Keyboard Keycaps 130 Keys,79.2,2026-09-03 00:38:16
843,etsy,Soft Wave Keycaps Set: 135-Key Cherry Profile PBT Double-Shot Side-Print Shine-Through Mechanical Keyboard Set,82.2,2026-09-03 00:38:17
844,etsy,"Hololive Hoshimachi Suisei Keycaps: PBT Cherry Profile, 132 Keys - Gift for Gaming Wooting Mechanical Keyboard",115.88,2026-09-03 00:38:17
845,etsy,"Corne V4.1 Gradient Split Keyboard, Fully Built Ready, Hot Swap Ortholinear Mechanical Keyboard, VIA QMK RGB",155.1,2026-09-03 00:38:17
846,etsy,TogKey Pad Plus: 6-Key Programmable Macropad Mini Keyboard | Volume Knob | OLED Screen | RGB Lighting | Hot-Swap Mechanical Switches | QMK,45.0,2026-09-03 00:38:17
847,etsy,Lily58 MX Wireless Split Mechanical Keyboard,206.0,2026-09-03 00:38:17
848,etsy,Sofle Choc Pro Split Keyboard - Ergonomic Keyboard with 58 keys,175.64,2026-09-03 00:38:17
849,etsy,Retro Black Walnut Bluetooth Mechanical Keyboard Gift Set,1100.0,2026-09-03 00:38:17
850,etsy,White RGB Mechanical Keyboard | Backlit Gaming Keycaps | Hot Swappable | Custom Layout,120.0,2026-09-03 00:38:17
851,etsy,99 Pcs Pastel Pink Cute Cat Mechanical Keyboard MAO Profile Keycap Kawaii Keycaps Set Cartoon Animal Gift for Cat Lovers Girls,99.99,2026-09-03 00:38:17
852,etsy,The Diviner Keyboard - Datamancer Wooden Steampunk Typewriter Keyboard Mechanical Elegant Victorian Style Acanthus Engraved Carved Walnut,649.99,2026-09-03 00:38:17
853,etsy,"Angel Aesthetic Blacklit Keyboard Cable,8K Gaming Keyboard Cable,Cute USB-C Cable,White Mechanical Keyboard Cable, Wooting Cable,Gamer Gift",26.06,2026-09-03 00:38:17
854,etsy,Burgundy Keycaps Set Cherry Profile PBT Sublimation 145 Keys | Durable Side Engraved Mechanical Keyboard Keycap Set for Custom Builds,81.4,2026-09-03 00:38:17
855,etsy,"Handmade Frosted Translucent XDA Keycap – Matte Jelly Glass Texture, Light Diffusion (XDA)",13.64,2026-09-03 00:38:17
856,etsy,Original handmade logic cat personalized keycaps | Animal keycaps | Mechanical keyboard keycaps | Customizable keycaps | Resin keycap,15.38,2026-09-03 00:38:17
857,etsy,Sofle RGB V3.2 MX Wireless Split Keyboard Bluetooth,60.56,2026-09-03 00:38:17
858,etsy,The Aviator Keyboard - Datamancer Aluminum Steampunk Keyboard Mechanical Typewriter,799.5,2026-09-03 00:38:17
859,etsy,Valorant-Yoru 68-Key Custom Mechanical Keyboard Wireless Bluetooth 2.4G Tri-Mode RGB Lighting Dye-Sublimation Side-Printed PBT-Keycaps,39.86,2026-09-03 00:38:17
860,etsy,"Corne Keyboard v4.1 Cherry,Split Ergonomic Mechanical Keyboard,Compact Split Layout, Supports RGB Lighting, Side-Engraved Translucent Keycap",131.51,2026-09-03 00:38:17
861,etsy,TogKey Retro Macropad Keyboard Collection: Special Edition Retro Themed Reprogrammable Macropads Powered by QMK Firmware,25.0,2026-09-03 00:38:17
862,etsy,Vintage ROCNEX Mitsumi Keyboard E5XKBM10140 DIN 5-Pin Made in Japan w/ Box,34.99,2026-09-03 00:38:17
863,etsy,Korean Dancheong Mechanical Keyboard | Artisan PBT Keycaps | Made in Korea,135.99,2026-09-03 00:38:17
864,etsy,"Duck Themed Custom Mechanical Keyboard - Yellow Duck Keycaps, Thocky Sound, 75% Layout, Wireless, RGB",250.0,2026-09-03 00:38:17
865,etsy,White to Purple Gradient Mechanical Keyboard w/ Cat Paw Resin Key,410.0,2026-09-03 00:38:17
866,etsy,Jelly POM Keycaps POM Ink Keycaps Black Keycaps (114 Keycap Set) Keyboard keycap pom keycap jelly keycap,70.18,2026-09-03 00:38:17
867,etsy,"9-Key Fidget Clicker Keychain – MOA Keycaps, Satisfying Click, Stress Relief Toy Desk Setup ASMR Clickers",14.99,2026-09-03 00:38:17
868,etsy,"Retro Typewriter Mechanical Keyboard, RGB Hot-Swap Bluetooth USB-C, 84-Key Compact Design",318.15,2026-09-03 00:38:17
869,etsy,"DIY Mechanical Keyboard Kit, Custom Modular Keyboard, Hot Swappable Keyboard, Numpad, Programmer Desk Setup Gift",32.8,2026-09-03 00:38:17
870,etsy,"Custom Cat Keyboard Fidget Clicker - Cute Desk Toy, ASMR Clicker Keychain, Mechanical Keyboard Fidget, Kids Stress Relief Gift",7.2,2026-09-03 00:38:17
871,etsy,F1 Mercedes (BLACK EDITION) Inspired Custom Keycaps | Full Keycap Set,60.43,2026-09-03 00:38:17
872,etsy,"Frieren Keycaps Anime Keyboard Set, Beyond Journey End Inspired PBT Dye Sublimation Mechanical Keyboard Keycaps",49.49,2026-09-03 00:38:17
873,etsy,"Green Carbon Fiber Keyboard Case, Artisan Craftsmanship for Keyboard Enthusiasts",268.19,2026-09-03 00:38:17
874,etsy,"Corne Keyboard Crkbd V4.1, Split Ergonomic Mechanical Keyboard, Supports RGB Lighting, Side-Engraved Translucent Keycap,Compact Split Layout",97.41,2026-09-03 00:38:17
875,etsy,"Custom Cat Keyboard Fidget Toy | Mechanical ASMR Clicker, Stress Relief Desk Accessory (1-9 Keys),Gift for Friends & Kids",7.75,2026-09-03 00:38:17
876,etsy,"Seigaiha Artisan Metal Keycap: Antique Nickel Esc, Enter & Spacebar",28.19,2026-09-03 00:38:17
877,etsy,"Hand-Tufted Purple Ghost Wrist Rest Rug | Gaming Keyboard Mat, Spooky Decor",75.65,2026-09-03 00:38:17
878,etsy,"Green Keycap Set: 130 Keys RGB Shine-Through, Cherry Profile, Compatible with 60/65/75%/TKL/Full-Size MX Mechanical Keyboards",57.61,2026-09-03 00:38:17
879,etsy,"Retro Round Punk Keycap Set, Typewriter Style Mechanical Keyboard Keycaps, 104 Keys Circular Keycaps, Custom Gaming Keyboard Accessories",33.75,2026-09-03 00:38:17
880,etsy,"Corne Keyboard v4.1 Cherry,Compact Split Layout, Split Ergonomic Mechanical Keyboard,Supports RGB Lighting, Side-Engraved Translucent Keycap",113.65,2026-09-03 00:38:17
881,etsy,"Japanese Anime Gundam Keycap Set, 126 PBT Cherry Profile Keycaps, White & Blue Mecha Aesthetic, Custom Mechanical Keyboard Keycaps",56.16,2026-09-03 00:38:17
882,etsy,PomPomPurin Anime Keycaps Set (134 Keys) | Sanrio Custom PBT Keycaps for Mechanical Keyboard | MDA Profile,86.36,2026-09-03 00:38:17
883,etsy,68-Key Custom Wireless Bluetooth 2.4G Tri-Mode RGB-Lighting Mechanical Keyboard Dye-Sublimation Blockworld Adventure Creeper Steve,39.86,2026-09-03 00:38:17
884,etsy,"Lily58 2.4G Wireless Barebone Keyboard, Split Ergonomic Mechanical Keyboard, Vial Remappable, No Soldering Required",132.86,2026-09-03 00:38:17
885,etsy,"Ergonomic 52 Key Split Keyboard, Wired QMK Vial Programmable Macropad, 3D Printed Tilted Case, Tech Gift for Programmer Coder Desk Setup",133.5,2026-09-03 00:38:17
886,etsy,"136 Pcs Green Grape Oolong Gradient Gaming Keycap Set, Cherry Profile PBT Translucent Keyboard Keycaps Set, Double Shot Injection Molding",56.44,2026-09-03 00:38:24
887,etsy,PKM Artisan Spacebar Keycap: Custom Epoxy Resin OEM Profile,13.79,2026-09-03 00:38:24
888,etsy,Semi-clear Matte Surface Frosted Clear Light Custom made XDA Keycap for MX Cherry Keycaps,13.64,2026-09-03 00:38:24
889,etsy,"Rainbow Marshmallow Mechanical Keyboard, Pink 108-Key Tri-Mode Keyboard, Hot-Swappable Piano Switch Keyboard",58.5,2026-09-03 00:38:24
890,etsy,Solo Leveling Keycaps Set | 109-Key Anime PBT Keycaps | Cherry Profile for Mechanical Keyboard,106.29,2026-09-03 00:38:24
891,etsy,"Custom Dactyl Manuform Pro Trackball Wireless Ergonomic Split Keyboard: Hot-Swap MX, Built-in Trackball",399.96,2026-09-03 00:38:24
892,etsy,"Cyberpunk  Keycap Set, 148 Keys PBT Cherry Profile, 2077 Hand-Drawn Style, Mechanical Keyboard Keycaps, Artisan Keycaps, Neon Aesthetic",58.91,2026-09-03 00:38:24
893,etsy,"Afternoon Library 137 Keycaps, Coffee Inspired Creative Keycaps | Mechanical Keyboard Keycaps | Handmade Keycaps | Special Gifts",81.0,2026-09-03 00:38:24
894,etsy,99 Pcs Pastel White Cute Cat Mechanical Keyboard MAO Profile Keycap Kawaii Keycaps Set Cartoon Animal Gift for Cat Lovers Girls,99.99,2026-09-03 00:38:24
895,etsy,KeyClicks W-Corne | 40% 2.4G Wireless Split Ergonomic Mechanical Keyboard,157.87,2026-09-03 00:38:24
896,etsy,68-Key Custom Keyboard Wireless Bluetooth 2.4G Tri-Mode RGB Mechanical Keyboard RGB-Lighting Dye-Sublimation Creeper Blockworld,39.86,2026-09-03 00:38:24
897,etsy,NASA Keycap Set | North and South Facing LED Shine Through Custom Keycaps for RGB Mechanical Keyboards,9.59,2026-09-03 00:38:24
898,etsy,130 Keys Anime Korean Kai’Sa Theme Keycap Set– Purple Black PBT RGB Cherry Profile | Five-Side Dye-Sub Custom Gaming Mechanical Keyboard Cap,76.87,2026-09-03 00:38:24
899,etsy,"Pink AF Custom Mechanical Keyboard - Thocky Sound, Shiny Pink Keycaps, TKL Layout",275.0,2026-09-03 00:38:24
900,etsy,Custom Womier SK75 Mechanical Keyboard | CNC Aluminum | 75% Size | Hand-Lubed Switches & Tuned Stabilizers | Hot-Swap | Wired/Wireless,245.0,2026-09-03 00:38:24
901,etsy,"Sofle Choc Split Mechanical Keyboard - Vial-QMK, Hotswap, Choc v1, MBK Legend Shine Through Keycaps",265.0,2026-09-03 00:38:24
902,etsy,Pabile DIY P40 40-Key 4x10 Grid Programmable Wired RP2040 or BLE NRF52840 Mechanical Keyboard PCB Assembly Kit,64.22,2026-09-03 00:38:24
903,etsy,99 Pcs Pastel Black Cute Cat Mechanical Keyboard MAO Profile Keycap Kawaii Keycaps Set Cartoon Animal Gift for Cat Lovers Girls,99.99,2026-09-03 00:38:24
904,etsy,Choc-Corne | 40% 2.4G Wireless Split Ergonomic Mechanical Keyboard,142.76,2026-09-03 00:38:24
905,etsy,Wooden Keyboard MK-9 Retro Style Rustic industrial Solid Walnut Wood Keycaps Hot-Swap Switches,987.2,2026-09-03 00:38:24
906,etsy,"Corne Keyboard v4.1 Cherry-Breakup Keyboard,Split Ergonomic Mechanical Keyboard,Compact Split Layout, Supports RGB Lighting, Wired link",113.65,2026-09-03 00:38:24
907,etsy,Anime Japanese Keycaps Set (129 Keys) | PBT Cherry Profile Mechanical Keyboard Keycap | Sublimated Design,44.95,2026-09-03 00:38:24
908,etsy,"Anime Japanese Keycap Set, Black White PBT Cherry Profile Keycaps for Mechanical Keyboard, Custom Aesthetic Keyboard Keycaps",72.61,2026-09-03 00:38:24
909,etsy,Shirakami Fubuki Key Caps Set Hololive Vtuber Mechanical Keyboard - Key Cover PBT DYE Sublimation Cherry MX Cross Axis Switch KeyCap,111.44,2026-09-03 00:38:24
910,etsy,"Giant Keycap Lamp, Ctrl Esc Alt Desk Light, Mechanical Keyboard Decor",69.99,2026-09-03 00:38:24
911,etsy,Toony shark artisan keycap and mechanical keyboard switch fidget clicker,11.59,2026-09-03 00:38:24
912,etsy,Custom Full Size Wireless Mechanical Keyboard | Strawberry Shortcake Pink Aluminum Desk Setup Bundle,330.0,2026-09-03 00:38:24
913,etsy,Custom GMK87 Mechanical Keyboard | Customize Your Own | TKL/ 80% Layout | Hand-Lubed Switches & Modded Stabilizers | Wired/Wireless,194.0,2026-09-03 00:38:24
914,etsy,"Japanese Anime Keycaps – EVA Unit-01 from Evangelion, 148 PBT Cherry Keys, Dual Legends (Top + Side Print), Mecha Aesthetic, Custom keyboard",61.66,2026-09-03 00:38:24
915,etsy,Reviung41 Keyboard Pre-Built Moonseeker,160.0,2026-09-03 00:38:24
916,etsy,"Lotus58 Split Mechanical Keyboard ""Shine v2""",214.0,2026-09-03 00:38:24
917,etsy,"The Royal Wood Mechanical Keyboard Case,Custom Keyboard Case, Wooden Keyboard Cover, gift for him, gift for her,christmas gift,handmade gift",196.7,2026-09-03 00:38:24
918,etsy,"The Royal Wood Mechanical Keyboard Case, Mechanical Keyboard Case, Custom Keyboard Case, Wooden Keyboard Cover",498.8,2026-09-03 00:38:24
919,etsy,"Sofle RGB Choc Wireless Split Keyboard , Slimmest Low Profile, Ergonomic keycaps, Carbon Fiber Case",374.29,2026-09-03 00:38:24
920,etsy,"Aluminum Alloy star Y2K Keycaps,cyberpunk keycaps,keyboard accessories",39.08,2026-09-03 00:38:24
921,etsy,POM keycap White keycap Transparent keycap set keyboard keycap pom keycap jelly keycap,70.18,2026-09-03 00:38:24
922,etsy,Akko Rosewood Switch,25.37,2026-09-03 00:38:24
923,etsy,Customizable Apple Touch ID enclosure. Desk accessory and decoration.,75.0,2026-09-03 00:38:24
924,etsy,UR65 Cute Love Letters Mechanical Keyboard - Custom Tri-Mode RGB 65% Compact Keyboard | Keyartisan®,83.99,2026-09-03 00:38:24
925,etsy,Corne V4.1 Split Keyboard Low Profile Choc | Pre Built Ergonomic Keyboard | Hot Swap Keycaps Vial,110.62,2026-09-03 00:38:24
926,etsy,Lily58 MX with Trackpad Split Keyboard,237.0,2026-09-03 00:38:24
927,etsy,"Retro Queen Keycaps, Rose Gaming Keyboard, Red Cream Floral Key Set, Mechanical Keyboard Accessories, Royal Desk Setup, Gamer Gift, PC Decor",118.1,2026-09-03 00:38:24
928,etsy,"Corne Keyboard v4.1 Cherry-Engraved Translucent Keycap,Split Ergonomic Mechanical Keyboard,Compact Split Layout, Supports RGB Lighting, Side",113.65,2026-09-03 00:38:24
929,etsy,"Aesthetic Floral Keyboard Set, Pastel Gaming Accessories Keys, Aesthetic PBT Keycap For Mechanical Boards, Flower Pink Cherry Profile Caps",96.48,2026-09-03 00:38:24
930,etsy,"9-Key Mechanical Keyboard Clicker Fidget, Matte, ASMR Sensory Toy",18.26,2026-09-03 00:38:24
931,etsy,"Purple Gradient Keycap Set, Crystal-Style PBT HOA Profile Keycaps for 60% to Full Size Mechanical Keyboards",54.46,2026-09-03 00:38:24
932,etsy,"Minecraft Inspired Artisan Keycap, Pixel Block Keycap, Custom Gaming Keycap, Handmade Resin Keycap, Mechanical Keyboard ESC Key, Gamer Gift",20.93,2026-09-03 00:38:24
933,etsy,Tokyo Ghoul Kaneki Ken Keycap Set | One-Eyed Ghoul Vibes | 129 Keys PBT Cherry Profile | Front + Side-Printed | Backlit Ready,69.11,2026-09-03 00:38:24
934,etsy,"White Backlit Keycap Set for Mechanical Keyboard | Shine Through Keycaps, Cherry Profile, MX Switch Compatible – MonsterKeycaps®",52.49,2026-09-03 00:38:24
935,etsy,"Custom Corne Pro Wireless Ergonomic Split Keyboard - Pre-built, Ready-to-use Hotswappable Keyboard",159.98,2026-09-03 00:38:24
936,etsy,Felix Split Mechanical Keyboard,220.0,2026-09-03 00:38:24
937,etsy,Corne Choc Wireless Split Keyboard – Low Profile Ergonomic Mechanical Keyboard,216.0,2026-09-03 00:38:24
938,etsy,"Cute Blue Keycap Set, Russian Korean MOA Keycaps, 132 Artisan Keyboard Caps, Mechanical Keyboard Applicable Keycaps, Gift for Her",45.79,2026-09-03 00:38:24
939,etsy,Green Gradient Keycaps Set: RGB Shine Through Double Shot Cherry Profile for Mx Mechanical Keyboards 60 65 75 84 87 96 100 ANSI ISO,51.86,2026-09-03 00:38:24
940,etsy,"Keycaps, Red Black Poker Mechanical Keyboard Keycap Set, MOA Profile-red keycaps-gift for gamer-keyboard upgrade-Keyboard Keycap Set",36.9,2026-09-03 00:38:24
941,etsy,Storm of Asgard Keycap Set | Norse Mythology Lightning Black Gold PBT Cherry Profile Mechanical Keyboard Keycaps,56.64,2026-09-03 00:38:24
